client_ID,prob_default,risk_bucket
CUST_16629,0.11480380642447827,Very Low
CUST_16630,0.174863239550165,Very Low
CUST_16631,0.20782427817711457,Low
CUST_16632,0.9508884741635416,Very High
CUST_16633,0.8932245525263935,Very High
CUST_16634,0.33662736237837626,Low
CUST_16635,0.11115275540223997,Very Low
CUST_16636,0.1613678972260023,Very Low
CUST_16637,0.36165386774392777,Low
CUST_16638,0.9953141578246438,Very High
CUST_16639,0.12767892061602992,Very Low
CUST_16640,0.07553840149547314,Very Low
CUST_16641,0.33954725178809797,Low
CUST_16642,0.11472562706278905,Very Low
CUST_16643,0.49958055461524287,Medium
CUST_16644,0.9859936571250568,Very High
CUST_16645,0.10629611913927746,Very Low
CUST_16646,0.16285876076962838,Very Low
CUST_16647,0.6999944897450343,High
CUST_16648,0.057946147689346854,Very Low
CUST_16649,0.2121087206534207,Low
CUST_16650,0.2685834291472451,Low
CUST_16651,0.480294584858694,Medium
CUST_16652,0.040266640506006236,Very Low
CUST_16653,0.03518668122697236,Very Low
CUST_16654,0.7837987849169828,High
CUST_16655,0.08876913028030392,Very Low
CUST_16656,0.20904447057674921,Low
CUST_16657,0.06560586798613963,Very Low
CUST_16658,0.7360871401903527,High
CUST_16659,0.32724434717505885,Low
CUST_16660,0.09714862493822014,Very Low
CUST_16661,0.8076003773232331,Very High
CUST_16662,0.30173466879264454,Low
CUST_16663,0.14624067069048013,Very Low
CUST_16664,0.8850307661838327,Very High
CUST_16665,0.39733983862441996,Low
CUST_16666,0.09562390321602826,Very Low
CUST_16667,0.2973643903696834,Low
CUST_16668,0.6170737194874742,High
CUST_16669,0.8955388594408076,Very High
CUST_16670,0.24345031323493138,Low
CUST_16671,0.9697720031904304,Very High
CUST_16672,0.14325074717522007,Very Low
CUST_16673,0.9802392941302869,Very High
CUST_16674,0.12158284504433312,Very Low
CUST_16675,0.04004703307428789,Very Low
CUST_16676,0.23612616066585204,Low
CUST_16677,0.19574758416040802,Very Low
CUST_16678,0.10530895436963748,Very Low
CUST_16679,0.08814468490936704,Very Low
CUST_16680,0.045384969200830017,Very Low
CUST_16681,0.759567024099696,High
CUST_16682,0.25410226477344133,Low
CUST_16683,0.17385313860772364,Very Low
CUST_16684,0.3789063502487419,Low
CUST_16685,0.0708201200016703,Very Low
CUST_16686,0.37268457855492393,Low
CUST_16687,0.027598930608004703,Very Low
CUST_16688,0.7298052884232781,High
CUST_16689,0.9978493919804985,Very High
CUST_16690,0.8529930773473262,Very High
CUST_16691,0.38996563276046636,Low
CUST_16692,0.1968571217901921,Very Low
CUST_16693,0.7577641346522882,High
CUST_16694,0.472137996149969,Medium
CUST_16695,0.11844444075960749,Very Low
CUST_16696,0.2994990091986136,Low
CUST_16697,0.6846497841873137,High
CUST_16698,0.24744042855575235,Low
CUST_16699,0.16107523670127025,Very Low
CUST_16700,0.21046323109801948,Low
CUST_16701,0.4176647459527598,Medium
CUST_16702,0.13896902537874595,Very Low
CUST_16703,0.4931359569044341,Medium
CUST_16704,0.2697642704468459,Low
CUST_16705,0.9446635154735507,Very High
CUST_16706,0.0604506657058709,Very Low
CUST_16707,0.08870228461571791,Very Low
CUST_16708,0.5904782071072778,Medium
CUST_16709,0.974239195668439,Very High
CUST_16710,0.2498748871723374,Low
CUST_16711,0.2531683448802794,Low
CUST_16712,0.5714849075047023,Medium
CUST_16713,0.06086405849599892,Very Low
CUST_16714,0.6226862028894786,High
CUST_16715,0.26838142977662593,Low
CUST_16716,0.8653699982875357,Very High
CUST_16717,0.11595688154981973,Very Low
CUST_16718,0.13165091350409955,Very Low
CUST_16719,0.3678678514696927,Low
CUST_16720,0.08542239104873367,Very Low
CUST_16721,0.963937700935194,Very High
CUST_16722,0.21898676428893563,Low
CUST_16723,0.07877213460123234,Very Low
CUST_16724,0.05405883036394095,Very Low
CUST_16725,0.40258728494214857,Medium
CUST_16726,0.08894905122948167,Very Low
CUST_16727,0.387892845536101,Low
CUST_16728,0.059656362215148674,Very Low
CUST_16729,0.0713776044008626,Very Low
CUST_16730,0.457268260283559,Medium
CUST_16731,0.13504347407579706,Very Low
CUST_16732,0.7312414472344966,High
CUST_16733,0.724534609690282,High
CUST_16734,0.5072985553090846,Medium
CUST_16735,0.2828397676084468,Low
CUST_16736,0.26569967543120954,Low
CUST_16737,0.09007620692557294,Very Low
CUST_16738,0.6863395553009815,High
CUST_16739,0.2583466068287474,Low
CUST_16740,0.6049043625986892,High
CUST_16741,0.80740051587496,Very High
CUST_16742,0.9957328868160844,Very High
CUST_16743,0.9773180997781025,Very High
CUST_16744,0.08298142397861431,Very Low
CUST_16745,0.2948261522049583,Low
CUST_16746,0.18661844653976228,Very Low
CUST_16747,0.8900624423104997,Very High
CUST_16748,0.09800823241468104,Very Low
CUST_16749,0.9436469615980033,Very High
CUST_16750,0.12041096826139763,Very Low
CUST_16751,0.9302381584323495,Very High
CUST_16752,0.9482467829195712,Very High
CUST_16753,0.17895266716777197,Very Low
CUST_16754,0.13794465541922243,Very Low
CUST_16755,0.17518397257787402,Very Low
CUST_16756,0.11983674207146913,Very Low
CUST_16757,0.06009509123350318,Very Low
CUST_16758,0.7865636801396579,High
CUST_16759,0.10018196096523511,Very Low
CUST_16760,0.1842807965563083,Very Low
CUST_16761,0.1481379064384226,Very Low
CUST_16762,0.20866968113289386,Low
CUST_16763,0.8781659751504705,Very High
CUST_16764,0.16140364222710918,Very Low
CUST_16765,0.2081699854685751,Low
CUST_16766,0.05416179923700549,Very Low
CUST_16767,0.04808101376102284,Very Low
CUST_16768,0.15528661454346698,Very Low
CUST_16769,0.31114640794473736,Low
CUST_16770,0.7962970483976676,High
CUST_16771,0.19591518023703267,Very Low
CUST_16772,0.5356736108104073,Medium
CUST_16773,0.26405174968746126,Low
CUST_16774,0.020130985720179826,Very Low
CUST_16775,0.017532835441489036,Very Low
CUST_16776,0.04709757764662653,Very Low
CUST_16777,0.2901870146971903,Low
CUST_16778,0.011806951882612557,Very Low
CUST_16779,0.1492935657024315,Very Low
CUST_16780,0.2847592073256852,Low
CUST_16781,0.12856557581010902,Very Low
CUST_16782,0.5251429076798739,Medium
CUST_16783,0.9371334923122632,Very High
CUST_16784,0.6312539667871292,High
CUST_16785,0.3007974236849145,Low
CUST_16786,0.3224250817817469,Low
CUST_16787,0.15250334495589057,Very Low
CUST_16788,0.04692563035085489,Very Low
CUST_16789,0.09852501937557863,Very Low
CUST_16790,0.5059284852264054,Medium
CUST_16791,0.5946300496612018,Medium
CUST_16792,0.7549680864242524,High
CUST_16793,0.23449175613890716,Low
CUST_16794,0.17769973801873581,Very Low
CUST_16795,0.49915471525113303,Medium
CUST_16796,0.2699373714836044,Low
CUST_16797,0.21384448175485665,Low
CUST_16798,0.7081047879730109,High
CUST_16799,0.21546285715523458,Low
CUST_16800,0.791371621431915,High
CUST_16801,0.666462434931474,High
CUST_16802,0.07166125636414335,Very Low
CUST_16803,0.812908177149357,Very High
CUST_16804,0.9414650289211922,Very High
CUST_16805,0.06380213977746153,Very Low
CUST_16806,0.5202896406972624,Medium
CUST_16807,0.256989906263458,Low
CUST_16808,0.3549396337107368,Low
CUST_16809,0.4573714466625412,Medium
CUST_16810,0.6302482024364262,High
CUST_16811,0.39323343327972404,Low
CUST_16812,0.6044611489242452,High
CUST_16813,0.291926871353076,Low
CUST_16814,0.44924110216968904,Medium
CUST_16815,0.06976777193086066,Very Low
CUST_16816,0.4166162085397374,Medium
CUST_16817,0.29027052304802153,Low
CUST_16818,0.39000827185802983,Low
CUST_16819,0.8037726289861173,Very High
CUST_16820,0.5477922619922442,Medium
CUST_16821,0.34381988918574824,Low
CUST_16822,0.4092063164144103,Medium
CUST_16823,0.2561010895757722,Low
CUST_16824,0.4290902349346319,Medium
CUST_16825,0.14706627179503468,Very Low
CUST_16826,0.45886833697449836,Medium
CUST_16827,0.25240814295634934,Low
CUST_16828,0.0894514994250724,Very Low
CUST_16829,0.29025384158048995,Low
CUST_16830,0.4009892421433659,Medium
CUST_16831,0.9656068080405074,Very High
CUST_16832,0.7490756099320729,High
CUST_16833,0.10504123813481718,Very Low
CUST_16834,0.042700356304111335,Very Low
CUST_16835,0.07686029311154643,Very Low
CUST_16836,0.7231978121196275,High
CUST_16837,0.3815450327641975,Low
CUST_16838,0.1764876771773065,Very Low
CUST_16839,0.07133313011959676,Very Low
CUST_16840,0.9432188499570839,Very High
CUST_16841,0.05584211328705717,Very Low
CUST_16842,0.02321871240996008,Very Low
CUST_16843,0.09923733304656157,Very Low
CUST_16844,0.10443081462987895,Very Low
CUST_16845,0.7799921485887783,High
CUST_16846,0.8060684394085509,Very High
CUST_16847,0.6586834810806094,High
CUST_16848,0.3338287920130653,Low
CUST_16849,0.926885803742471,Very High
CUST_16850,0.28274388014034857,Low
CUST_16851,0.5256865534082419,Medium
CUST_16852,0.9288772508743236,Very High
CUST_16853,0.14136004343652928,Very Low
CUST_16854,0.10307948394350955,Very Low
CUST_16855,0.08417549701654707,Very Low
CUST_16856,0.5539669915143812,Medium
CUST_16857,0.30613783306615755,Low
CUST_16858,0.06946049343845058,Very Low
CUST_16859,0.1593418819429002,Very Low
CUST_16860,0.13640223814160146,Very Low
CUST_16861,0.6178358170632732,High
CUST_16862,0.03729619918510816,Very Low
CUST_16863,0.045423841306247985,Very Low
CUST_16864,0.827007856611767,Very High
CUST_16865,0.2534318092947533,Low
CUST_16866,0.8996445687126033,Very High
CUST_16867,0.8308267446450806,Very High
CUST_16868,0.13130854456557312,Very Low
CUST_16869,0.7587576208836201,High
CUST_16870,0.9236979072160902,Very High
CUST_16871,0.8670563584202232,Very High
CUST_16872,0.49985673339386905,Medium
CUST_16873,0.07673103907961844,Very Low
CUST_16874,0.8856238159641397,Very High
CUST_16875,0.1469222157350624,Very Low
CUST_16876,0.13897425591700566,Very Low
CUST_16877,0.0555566343565341,Very Low
CUST_16878,0.9472804996248194,Very High
CUST_16879,0.25043975938500257,Low
CUST_16880,0.8386907646845724,Very High
CUST_16881,0.30071858769801596,Low
CUST_16882,0.5981819453526673,Medium
CUST_16883,0.21772103199118922,Low
CUST_16884,0.11345461130243178,Very Low
CUST_16885,0.14776466347051406,Very Low
CUST_16886,0.017487339677030506,Very Low
CUST_16887,0.09010613967511157,Very Low
CUST_16888,0.36471495995535785,Low
CUST_16889,0.9847957576031361,Very High
CUST_16890,0.514219229796251,Medium
CUST_16891,0.2457489083333463,Low
CUST_16892,0.16212062557796228,Very Low
CUST_16893,0.3093694981642673,Low
CUST_16894,0.5989556842624589,Medium
CUST_16895,0.9538203131086331,Very High
CUST_16896,0.09774017260388376,Very Low
CUST_16897,0.2768589706315463,Low
CUST_16898,0.29275475672694107,Low
CUST_16899,0.25490037913689867,Low
CUST_16900,0.5424453199423744,Medium
CUST_16901,0.9934045983568798,Very High
CUST_16902,0.6514412598730549,High
CUST_16903,0.2654778843781134,Low
CUST_16904,0.2639785404478861,Low
CUST_16905,0.9102326185275231,Very High
CUST_16906,0.38852520547821,Low
CUST_16907,0.019284080669336914,Very Low
CUST_16908,0.38893295572769804,Low
CUST_16909,0.8909962355983205,Very High
CUST_16910,0.5301925141084759,Medium
CUST_16911,0.12115867273419638,Very Low
CUST_16912,0.2530913585383358,Low
CUST_16913,0.36824779005376934,Low
CUST_16914,0.37066219388572924,Low
CUST_16915,0.4673572930476374,Medium
CUST_16916,0.13351724534003728,Very Low
CUST_16917,0.899746826006752,Very High
CUST_16918,0.3510778640559947,Low
CUST_16919,0.8610837974442693,Very High
CUST_16920,0.16527900809048388,Very Low
CUST_16921,0.8923974151230576,Very High
CUST_16922,0.1676618268890235,Very Low
CUST_16923,0.08051111608991839,Very Low
CUST_16924,0.24246647609800653,Low
CUST_16925,0.5931681667830181,Medium
CUST_16926,0.3127665760947266,Low
CUST_16927,0.06198480336457937,Very Low
CUST_16928,0.3826331942354982,Low
CUST_16929,0.9003398322383227,Very High
CUST_16930,0.20793533065444567,Low
CUST_16931,0.07575707287597055,Very Low
CUST_16932,0.02619898599225498,Very Low
CUST_16933,0.2211060653440115,Low
CUST_16934,0.15083409394530067,Very Low
CUST_16935,0.06516615431944123,Very Low
CUST_16936,0.43503296097978916,Medium
CUST_16937,0.022440437087325297,Very Low
CUST_16938,0.8434343944214754,Very High
CUST_16939,0.40524799908999126,Medium
CUST_16940,0.25348271409990114,Low
CUST_16941,0.4722393830914567,Medium
CUST_16942,0.2648195943448809,Low
CUST_16943,0.5783635418139937,Medium
CUST_16944,0.8378624122361887,Very High
CUST_16945,0.20333383868654756,Low
CUST_16946,0.45271053821632007,Medium
CUST_16947,0.23653567232006925,Low
CUST_16948,0.1506825699732893,Very Low
CUST_16949,0.37200165773134103,Low
CUST_16950,0.9328629138040974,Very High
CUST_16951,0.018648720829712258,Very Low
CUST_16952,0.2061804330256663,Low
CUST_16953,0.7676903130088153,High
CUST_16954,0.8541562765430067,Very High
CUST_16955,0.538754584477982,Medium
CUST_16956,0.9011924924304594,Very High
CUST_16957,0.050922333339289014,Very Low
CUST_16958,0.3427001326839197,Low
CUST_16959,0.15893017242542568,Very Low
CUST_16960,0.8663960166984018,Very High
CUST_16961,0.8081463075129309,Very High
CUST_16962,0.803722729617621,Very High
CUST_16963,0.7356368185125984,High
CUST_16964,0.1691310300573636,Very Low
CUST_16965,0.2445647912710611,Low
CUST_16966,0.6694351905636702,High
CUST_16967,0.1035945144543077,Very Low
CUST_16968,0.605021248693343,High
CUST_16969,0.9769326729371185,Very High
CUST_16970,0.1343811836296813,Very Low
CUST_16971,0.07247769066196985,Very Low
CUST_16972,0.6334737404765445,High
CUST_16973,0.960318700604859,Very High
CUST_16974,0.2170524752857698,Low
CUST_16975,0.7533770616026787,High
CUST_16976,0.16723224898951297,Very Low
CUST_16977,0.8317700416482794,Very High
CUST_16978,0.1261864324372144,Very Low
CUST_16979,0.9774537776378432,Very High
CUST_16980,0.12138436204320985,Very Low
CUST_16981,0.32353261991287363,Low
CUST_16982,0.2814758516840387,Low
CUST_16983,0.32494125336099494,Low
CUST_16984,0.24676440894765564,Low
CUST_16985,0.2752764947473367,Low
CUST_16986,0.3362714465373704,Low
CUST_16987,0.5389969419937307,Medium
CUST_16988,0.1231970214710163,Very Low
CUST_16989,0.12174538805484911,Very Low
CUST_16990,0.24853914535619953,Low
CUST_16991,0.19816260254232398,Very Low
CUST_16992,0.04002265602117069,Very Low
CUST_16993,0.7647109492236468,High
CUST_16994,0.5658589973770619,Medium
CUST_16995,0.9757570672830399,Very High
CUST_16996,0.10521464442728334,Very Low
CUST_16997,0.6533782228397286,High
CUST_16998,0.3570307423809781,Low
CUST_16999,0.048200923323052924,Very Low
CUST_17000,0.17957202053395452,Very Low
CUST_17001,0.33851454444902324,Low
CUST_17002,0.7454604541986241,High
CUST_17003,0.4619130231652838,Medium
CUST_17004,0.3837307433599435,Low
CUST_17005,0.03012469168310134,Very Low
CUST_17006,0.1884606695048807,Very Low
CUST_17007,0.023086394308591468,Very Low
CUST_17008,0.028010717621509335,Very Low
CUST_17009,0.897161772657093,Very High
CUST_17010,0.042298324293831256,Very Low
CUST_17011,0.48502728799770495,Medium
CUST_17012,0.02945690345389047,Very Low
CUST_17013,0.38275467382939315,Low
CUST_17014,0.7622104852305085,High
CUST_17015,0.9839354731670057,Very High
CUST_17016,0.026422957345834643,Very Low
CUST_17017,0.09675927900715416,Very Low
CUST_17018,0.6622342901916443,High
CUST_17019,0.47699599789407415,Medium
CUST_17020,0.0839308022211477,Very Low
CUST_17021,0.7533365455690214,High
CUST_17022,0.7329495915070893,High
CUST_17023,0.7280269390130074,High
CUST_17024,0.11535902911497244,Very Low
CUST_17025,0.07118184323889123,Very Low
CUST_17026,0.34491049322996015,Low
CUST_17027,0.15502318463827303,Very Low
CUST_17028,0.8166617004681643,Very High
CUST_17029,0.5327085044068856,Medium
CUST_17030,0.7673493700262198,High
CUST_17031,0.13272716785146535,Very Low
CUST_17032,0.355026849476067,Low
CUST_17033,0.08960845335467887,Very Low
CUST_17034,0.3356218318820199,Low
CUST_17035,0.9265895852330938,Very High
CUST_17036,0.3670388877222333,Low
CUST_17037,0.2181072765535241,Low
CUST_17038,0.2072136987012079,Low
CUST_17039,0.09289768693914897,Very Low
CUST_17040,0.8588936654385587,Very High
CUST_17041,0.5456855915694672,Medium
CUST_17042,0.5084421505271206,Medium
CUST_17043,0.2095533995119119,Low
CUST_17044,0.2163830333477361,Low
CUST_17045,0.09626662562754594,Very Low
CUST_17046,0.3667679178879878,Low
CUST_17047,0.23986939099616122,Low
CUST_17048,0.6087585853403076,High
CUST_17049,0.7737746182456258,High
CUST_17050,0.936787159180716,Very High
CUST_17051,0.14725395917416237,Very Low
CUST_17052,0.14048801132660546,Very Low
CUST_17053,0.018786397262970392,Very Low
CUST_17054,0.6947471915887015,High
CUST_17055,0.6320793654441914,High
CUST_17056,0.13335686560515514,Very Low
CUST_17057,0.953494272010596,Very High
CUST_17058,0.4648099700139224,Medium
CUST_17059,0.8713054266584376,Very High
CUST_17060,0.9341532195831571,Very High
CUST_17061,0.302863548698619,Low
CUST_17062,0.44538111342517545,Medium
CUST_17063,0.4429281366299925,Medium
CUST_17064,0.18013777956164292,Very Low
CUST_17065,0.8998737467552538,Very High
CUST_17066,0.12336174439040896,Very Low
CUST_17067,0.0972983394000176,Very Low
CUST_17068,0.3077269825894766,Low
CUST_17069,0.7146050287860729,High
CUST_17070,0.14001172028905823,Very Low
CUST_17071,0.012064629798180928,Very Low
CUST_17072,0.16087221209532246,Very Low
CUST_17073,0.651812262633775,High
CUST_17074,0.26237608087496483,Low
CUST_17075,0.008050579338374485,Very Low
CUST_17076,0.2277741086473415,Low
CUST_17077,0.08117149854586378,Very Low
CUST_17078,0.12002741265711833,Very Low
CUST_17079,0.3690531004495763,Low
CUST_17080,0.20816754663915885,Low
CUST_17081,0.42964856192163114,Medium
CUST_17082,0.014844017130568002,Very Low
CUST_17083,0.23741419723384932,Low
CUST_17084,0.8811128590967544,Very High
CUST_17085,0.47055121829668717,Medium
CUST_17086,0.07699233783090752,Very Low
CUST_17087,0.33875569589214144,Low
CUST_17088,0.12075961340341614,Very Low
CUST_17089,0.6083304685784181,High
CUST_17090,0.43799364357272,Medium
CUST_17091,0.3354495294772333,Low
CUST_17092,0.42791324946301246,Medium
CUST_17093,0.9384386289442347,Very High
CUST_17094,0.5877702388001945,Medium
CUST_17095,0.44419440414923034,Medium
CUST_17096,0.5584424508318175,Medium
CUST_17097,0.05987604843031718,Very Low
CUST_17098,0.03489239186323567,Very Low
CUST_17099,0.12331362092919396,Very Low
CUST_17100,0.23323665883783729,Low
CUST_17101,0.30193296504275496,Low
CUST_17102,0.13594091627531457,Very Low
CUST_17103,0.9636913262377074,Very High
CUST_17104,0.9848494468665329,Very High
CUST_17105,0.07672042212939978,Very Low
CUST_17106,0.03544745315574372,Very Low
CUST_17107,0.43356889899479917,Medium
CUST_17108,0.27543553032503587,Low
CUST_17109,0.3606114098310638,Low
CUST_17110,0.15267432794107602,Very Low
CUST_17111,0.10179417980538721,Very Low
CUST_17112,0.11350065876321894,Very Low
CUST_17113,0.1575238494859968,Very Low
CUST_17114,0.5605432521386422,Medium
CUST_17115,0.1086847892951998,Very Low
CUST_17116,0.4104450502147668,Medium
CUST_17117,0.7269438810716092,High
CUST_17118,0.16179039528500477,Very Low
CUST_17119,0.6653390454033756,High
CUST_17120,0.40870990092435155,Medium
CUST_17121,0.6776322786253905,High
CUST_17122,0.3775480616328719,Low
CUST_17123,0.24842316763241187,Low
CUST_17124,0.9654966177847276,Very High
CUST_17125,0.418007496777585,Medium
CUST_17126,0.2480751667570775,Low
CUST_17127,0.11464148391164677,Very Low
CUST_17128,0.15442869945936846,Very Low
CUST_17129,0.8680024035734721,Very High
CUST_17130,0.1619237026068345,Very Low
CUST_17131,0.17465301626572133,Very Low
CUST_17132,0.22373271976052247,Low
CUST_17133,0.89193799617785,Very High
CUST_17134,0.7554870219933751,High
CUST_17135,0.2413671570323908,Low
CUST_17136,0.2855438456913753,Low
CUST_17137,0.43875888149752196,Medium
CUST_17138,0.7763723516451195,High
CUST_17139,0.16723595833719487,Very Low
CUST_17140,0.17403248854909126,Very Low
CUST_17141,0.34791939254855403,Low
CUST_17142,0.9381951571987972,Very High
CUST_17143,0.014920626773178874,Very Low
CUST_17144,0.13833181951990356,Very Low
CUST_17145,0.16663215822807903,Very Low
CUST_17146,0.03948272068012883,Very Low
CUST_17147,0.24358393164581418,Low
CUST_17148,0.9306815881681006,Very High
CUST_17149,0.1986853441479459,Very Low
CUST_17150,0.9091397055027334,Very High
CUST_17151,0.2336981987163076,Low
CUST_17152,0.14212303502894652,Very Low
CUST_17153,0.5605770866323484,Medium
CUST_17154,0.8157165494393639,Very High
CUST_17155,0.7475991257799433,High
CUST_17156,0.1969923507667064,Very Low
CUST_17157,0.16013555319986292,Very Low
CUST_17158,0.060208558016028736,Very Low
CUST_17159,0.26733778981322986,Low
CUST_17160,0.8036652375843323,Very High
CUST_17161,0.11897157259459175,Very Low
CUST_17162,0.27504263864826023,Low
CUST_17163,0.13322631585190298,Very Low
CUST_17164,0.15192600132379772,Very Low
CUST_17165,0.5743726192827726,Medium
CUST_17166,0.020912958669592554,Very Low
CUST_17167,0.3280867834798548,Low
CUST_17168,0.19543884257439786,Very Low
CUST_17169,0.3516635946416531,Low
CUST_17170,0.19632217627942872,Very Low
CUST_17171,0.15751320166141453,Very Low
CUST_17172,0.06335993136762738,Very Low
CUST_17173,0.18261193150974367,Very Low
CUST_17174,0.7096627990639327,High
CUST_17175,0.8697431434674633,Very High
CUST_17176,0.9100449777645745,Very High
CUST_17177,0.17209847953141047,Very Low
CUST_17178,0.7395816809667851,High
CUST_17179,0.058287982761295584,Very Low
CUST_17180,0.1299022451404868,Very Low
CUST_17181,0.6006685592056525,High
CUST_17182,0.2688171207717943,Low
CUST_17183,0.33685547913942343,Low
CUST_17184,0.2032545628564049,Low
CUST_17185,0.6936776307974997,High
CUST_17186,0.8769852710610674,Very High
CUST_17187,0.23401982497529725,Low
CUST_17188,0.7003890466790447,High
CUST_17189,0.8483122437778394,Very High
CUST_17190,0.12213481142732761,Very Low
CUST_17191,0.7268585522648605,High
CUST_17192,0.38249815314963925,Low
CUST_17193,0.20084575728198104,Low
CUST_17194,0.1756862078001072,Very Low
CUST_17195,0.0994257312041766,Very Low
CUST_17196,0.9352737231476028,Very High
CUST_17197,0.06539231584252742,Very Low
CUST_17198,0.0373351426336261,Very Low
CUST_17199,0.1723907254186012,Very Low
CUST_17200,0.37852319912750937,Low
CUST_17201,0.0875610963748161,Very Low
CUST_17202,0.15330709141761378,Very Low
CUST_17203,0.04345381717391947,Very Low
CUST_17204,0.024391869429328843,Very Low
CUST_17205,0.33520052769061764,Low
CUST_17206,0.3311582591540613,Low
CUST_17207,0.6952306232487104,High
CUST_17208,0.4006776921872274,Medium
CUST_17209,0.5764304990008055,Medium
CUST_17210,0.15926304303284267,Very Low
CUST_17211,0.11104233437542091,Very Low
CUST_17212,0.8281257726875458,Very High
CUST_17213,0.010790720808213436,Very Low
CUST_17214,0.27449889469799327,Low
CUST_17215,0.10948849106877834,Very Low
CUST_17216,0.17202846556221132,Very Low
CUST_17217,0.43712575057026093,Medium
CUST_17218,0.9755546867225181,Very High
CUST_17219,0.13878170507022014,Very Low
CUST_17220,0.34196967633039527,Low
CUST_17221,0.05081047518010257,Very Low
CUST_17222,0.05391192687986797,Very Low
CUST_17223,0.19324259000540295,Very Low
CUST_17224,0.012206352053346515,Very Low
CUST_17225,0.14281502942938296,Very Low
CUST_17226,0.17176091036810343,Very Low
CUST_17227,0.1520165104398484,Very Low
CUST_17228,0.24661493218392774,Low
CUST_17229,0.003993072585100305,Very Low
CUST_17230,0.1837492599801373,Very Low
CUST_17231,0.09308297229254715,Very Low
CUST_17232,0.3133152596925762,Low
CUST_17233,0.38515242473039396,Low
CUST_17234,0.5312195406069191,Medium
CUST_17235,0.5601973750333453,Medium
CUST_17236,0.10032808344702299,Very Low
CUST_17237,0.3782240052976786,Low
CUST_17238,0.25166716309240494,Low
CUST_17239,0.8604967955892155,Very High
CUST_17240,0.8893009218758944,Very High
CUST_17241,0.010943075091112855,Very Low
CUST_17242,0.06740416132094317,Very Low
CUST_17243,0.6075578464591892,High
CUST_17244,0.4450026892602418,Medium
CUST_17245,0.9393889873113154,Very High
CUST_17246,0.23555809016314538,Low
CUST_17247,0.24904877722522203,Low
CUST_17248,0.7210334761914834,High
CUST_17249,0.23922448975642516,Low
CUST_17250,0.4757940469122306,Medium
CUST_17251,0.272134545323832,Low
CUST_17252,0.23110958671170662,Low
CUST_17253,0.39423609101503115,Low
CUST_17254,0.2445059562495329,Low
CUST_17255,0.09704453925539848,Very Low
CUST_17256,0.4198281524027417,Medium
CUST_17257,0.7634693149202845,High
CUST_17258,0.10078916096438602,Very Low
CUST_17259,0.0684745430538214,Very Low
CUST_17260,0.9759969652350795,Very High
CUST_17261,0.56649264369899,Medium
CUST_17262,0.5168916860918136,Medium
CUST_17263,0.15623534570210085,Very Low
CUST_17264,0.9291671821603872,Very High
CUST_17265,0.07146092117947017,Very Low
CUST_17266,0.5177111951657482,Medium
CUST_17267,0.7558053153844577,High
CUST_17268,0.8290367379931836,Very High
CUST_17269,0.07828221326684431,Very Low
CUST_17270,0.037088297997968984,Very Low
CUST_17271,0.04015832275105072,Very Low
CUST_17272,0.9224022207742328,Very High
CUST_17273,0.778573580090856,High
CUST_17274,0.05244657085904777,Very Low
CUST_17275,0.5816033998645413,Medium
CUST_17276,0.8815106009934881,Very High
CUST_17277,0.36459260404805754,Low
CUST_17278,0.8546364929330176,Very High
CUST_17279,0.36218037533878444,Low
CUST_17280,0.03633988770015456,Very Low
CUST_17281,0.06169099491671438,Very Low
CUST_17282,0.09476382394482276,Very Low
CUST_17283,0.07081876211055692,Very Low
CUST_17284,0.16162728563544979,Very Low
CUST_17285,0.07234871770316614,Very Low
CUST_17286,0.2292442284438536,Low
CUST_17287,0.2605025003826249,Low
CUST_17288,0.0768350988596563,Very Low
CUST_17289,0.4182959974648758,Medium
CUST_17290,0.4618335688096226,Medium
CUST_17291,0.9850013264625868,Very High
CUST_17292,0.02964572823554976,Very Low
CUST_17293,0.7030260306282299,High
CUST_17294,0.21113016353769876,Low
CUST_17295,0.0658064955830918,Very Low
CUST_17296,0.38422884802033197,Low
CUST_17297,0.08443658157503477,Very Low
CUST_17298,0.13666101234419684,Very Low
CUST_17299,0.1887266309464672,Very Low
CUST_17300,0.24594596935415877,Low
CUST_17301,0.2926341974121527,Low
CUST_17302,0.23566822212589736,Low
CUST_17303,0.3654500353330896,Low
CUST_17304,0.09349815814343869,Very Low
CUST_17305,0.01037401357742994,Very Low
CUST_17306,0.910598524753286,Very High
CUST_17307,0.17151768161888203,Very Low
CUST_17308,0.7206102224692019,High
CUST_17309,0.2471454602296465,Low
CUST_17310,0.08276409499824876,Very Low
CUST_17311,0.34993475333370694,Low
CUST_17312,0.27387541189165615,Low
CUST_17313,0.047572393212580194,Very Low
CUST_17314,0.2852767786966351,Low
CUST_17315,0.05522091322695646,Very Low
CUST_17316,0.15324769943114164,Very Low
CUST_17317,0.36891990962088783,Low
CUST_17318,0.034379354533459694,Very Low
CUST_17319,0.1066152983351501,Very Low
CUST_17320,0.9761673165805795,Very High
CUST_17321,0.3592378177281083,Low
CUST_17322,0.1850756282504911,Very Low
CUST_17323,0.16430799748749148,Very Low
CUST_17324,0.21015273839075668,Low
CUST_17325,0.6749186038499668,High
CUST_17326,0.5869900214595216,Medium
CUST_17327,0.2683062626735039,Low
CUST_17328,0.3912927763542623,Low
CUST_17329,0.19791029824904394,Very Low
CUST_17330,0.13599341181710653,Very Low
CUST_17331,0.7661661985591685,High
